zone	zone_name	target_name	target_identity	tx	tz	ty	edge_id	from_zone	from_zone_name	sx	sz	sy	mission_step_ids	status	waypoints	start_snap	end_snap	start_valid	end_valid
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-no-path	1	639.380	0.000	1	1
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-no-path	1	599.922	0.000	1	1
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-connected	3	1.277	0.000	1	1
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-no-path	1	623.358	0.000	1	1
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-no-path	1	634.575	0.000	1	1
100	West Ronfaure	Marauder Dvogzog	camp:v1:100:marauder-dvogzog:0ca61444606dcb73134a	-695.249	21.575	-39.630	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:19:step-011,mission:San d'Oria:19:step-012	mesh-no-path	1	651.508	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	11	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	31	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	24	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	21	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	430.146	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	9	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	10	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:02fae163e6d4d3d914bf	-299.000	136.000	-37.000	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	309.162	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	19	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	26	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	23	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	34	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	571.664	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	15	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	15	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:0aa21366c7012989fcb4	-167.142	-151.021	-20.261	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	573.052	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	23	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	36	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	19	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	35	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	214.543	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	21	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	27	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:184c4eaded1e6fce6194	-502.975	-25.544	-30.850	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	551.175	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	15	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	40	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	37	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	17	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	404.644	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	13	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	8	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3a93d57c5610a6551955	-452.464	328.077	-50.248	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	287.571	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	18	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	23	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	27	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	27	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	383.577	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	13	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	18	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:3ce4db3e881282824953	-343.971	-85.691	-23.195	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	533.234	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	20	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	41	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	38	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	7	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	529.192	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	18	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	15	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:45c112cb3b025b5f9e0e	-655.000	544.000	-62.000	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	490.484	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	12	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	34	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	26	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	19	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	213.771	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	10	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	18	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:4dbf21a7005e84ae1b48	-570.453	177.916	-43.341	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	459.598	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	18	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	42	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	34	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	11	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	499.095	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	16	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	10	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:680beb40492c4aea78ad	-551.982	490.599	-57.411	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	378.271	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	812921466	101	East Ronfaure	-24.427	140.000	-53.107	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	14	2.958	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	880030330	101	East Ronfaure	83.913	-200.033	-26.756	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	26	6.470	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	812987002	102	La Theine Plateau	-559.963	-602.479	-7.062	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	36	6.786	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	813118330	140	Ghelsba Outpost	-738.178	619.325	-67.173	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	28	1.809	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	846083194	167	Bostaunieux Oubliette	-712.746	18.408	-40.500	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	461.639	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	845493882	230	Southern San d'Oria	-125.880	274.100	-64.637	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	9	2.466	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	845559418	231	Northern San d'Oria	-172.186	379.998	-64.596	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-connected	10	2.447	0.000	1	1
100	West Ronfaure	Orcish Fodder	camp:v1:100:orcish-fodder:70301ecea97909f94260	-251.174	18.299	-32.634	946222714	231	Northern San d'Oria	-180.473	419.995	-66.650	mission:San d'Oria:1:step-005,mission:San d'Oria:1:step-006	mesh-no-path	1	409.286	0.000	1	1
