# AccessXI FFXI navigation route overrides.
# route_id	zone	destination_name	destination_x	destination_z	destination_y	match_radius	min_x	max_x	min_z	max_z	sequence	waypoint_x	waypoint_z	waypoint_y	source	confidence	note
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	103	-451.419	212.173	2.356	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 103
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	104	-450.679	213.805	2.060	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 104
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	105	-449.768	216.439	1.523	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 105
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	106	-449.415	217.777	1.383	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 106
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	107	-450.415	219.165	0.847	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 107
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	108	-452.701	220.662	-0.003	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 108
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	109	-454.263	221.651	-0.567	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 109
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	110	-455.412	222.377	-0.983	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 110
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	111	-456.250	223.528	-1.505	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 111
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	112	-456.708	224.552	-1.720	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 112
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	113	-457.280	226.464	-1.853	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 113
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	114	-457.872	229.261	-1.794	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 114
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	115	-458.266	231.424	-1.464	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 115
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	116	-458.818	234.622	-1.098	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 116
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	117	-459.171	236.654	-0.952	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 117
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	118	-459.947	239.632	-1.064	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 118
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	119	-460.645	241.460	-1.439	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 119
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	120	-460.734	243.718	-1.595	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 120
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	121	-460.145	245.528	-1.822	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 121
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	122	-459.107	248.005	-2.298	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 122
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	123	-458.433	250.118	-2.464	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 123
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	124	-457.900	252.091	-2.705	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 124
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	125	-457.305	255.098	-2.348	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 125
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	126	-456.710	258.108	-2.705	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 126
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	127	-456.309	260.077	-3.169	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 127
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	128	-455.914	262.104	-3.567	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 128
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	129	-455.745	263.800	-3.963	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 129
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	130	-455.695	266.302	-4.743	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 130
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	131	-455.685	268.512	-5.406	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 131
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	132	-457.676	269.433	-5.652	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 132
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	133	-459.486	269.402	-5.874	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 133
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	134	-462.297	269.316	-6.279	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 134
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	135	-464.715	269.239	-6.728	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 135
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	136	-467.768	269.061	-7.295	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 136
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	137	-469.793	268.788	-7.469	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 137
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	138	-472.828	268.217	-7.554	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 138
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	139	-474.831	267.697	-7.540	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 139
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	140	-477.666	266.825	-7.487	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 140
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	141	-479.953	266.286	-7.433	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 141
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	142	-482.110	265.835	-7.798	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 142
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	143	-485.150	265.260	-8.082	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 143
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	144	-486.923	264.976	-8.329	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 144
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	145	-489.750	264.855	-8.557	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 145
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	146	-491.753	265.682	-8.554	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 146
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	147	-493.158	267.049	-8.710	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 147
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	148	-494.555	268.514	-8.279	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 148
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	149	-496.785	270.957	-8.316	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 149
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	150	-498.168	272.495	-8.270	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 150
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	151	-499.700	274.464	-8.340	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 151
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	152	-500.396	276.877	-8.556	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 152
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	153	-500.637	279.476	-8.586	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 153
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	154	-500.517	281.288	-8.571	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 154
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	155	-500.121	284.225	-8.522	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 155
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	156	-499.841	286.235	-8.216	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 156
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	157	-499.524	288.406	-8.040	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 157
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	158	-499.254	290.327	-7.993	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 158
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	159	-498.864	293.395	-7.973	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 159
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	160	-498.715	295.435	-8.256	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 160
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	161	-498.639	298.532	-8.363	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 161
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	162	-498.608	300.582	-8.392	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 162
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	163	-498.530	303.660	-8.437	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 163
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	164	-498.574	306.266	-8.344	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 164
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	165	-498.679	308.322	-8.405	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 165
